id,trial,repeats,target_coq_file,project,success,outcome,outcome_detail,post_copy_make_ok,theorem_baseline_ok,theorem_modified,post_make_note,elapsed_seconds,agent_run_seconds,tokens_prompt,tokens_prompt_cache_hit,tokens_prompt_cache_miss,tokens_completion,tokens_total
6974,4,10,theories/cfmap.v,fourcolor,1,success,,1,1,0,,248,226,1130598,1104640,25958,21780,1152378
6974,5,10,theories/cfmap.v,fourcolor,1,success,,1,1,0,,288,266,1575372,1542912,32460,23678,1599050
6974,6,10,theories/cfmap.v,fourcolor,1,success,,1,1,0,,166,144,819136,792064,27072,13849,832985
6974,7,10,theories/cfmap.v,fourcolor,1,success,,1,1,0,,1025,1002,9563779,9504640,59139,93785,9657564
6974,8,10,theories/cfmap.v,fourcolor,1,success,,1,1,0,,825,802,5092519,5044096,48423,66379,5158898
6974,9,10,theories/cfmap.v,fourcolor,1,success,,1,1,0,,1689,1667,23116442,23039488,76954,134585,23251027
6974,10,10,theories/cfmap.v,fourcolor,1,success,,1,1,0,,752,730,5199229,5166208,33021,53672,5252901
6981,1,10,cfrontend/Ctyping.v,compcert,1,success,,1,1,0,,183,104,456368,442240,14128,6450,462818
6981,2,10,cfrontend/Ctyping.v,compcert,1,success,,1,1,0,,301,221,578961,563200,15761,17057,596018
6981,3,10,cfrontend/Ctyping.v,compcert,1,success,,1,1,0,,314,235,595453,584192,11261,16303,611756
6981,4,10,cfrontend/Ctyping.v,compcert,1,success,,1,1,0,,427,348,1203526,1185152,18374,28648,1232174
6981,5,10,cfrontend/Ctyping.v,compcert,1,success,,1,1,0,,192,111,196706,189056,7650,6946,203652
6981,6,10,cfrontend/Ctyping.v,compcert,1,success,,1,1,0,,248,169,367085,354816,12269,13980,381065
6981,7,10,cfrontend/Ctyping.v,compcert,1,success,,1,1,0,,210,131,213345,206208,7137,10175,223520
6981,8,10,cfrontend/Ctyping.v,compcert,1,success,,1,1,0,,443,364,1055122,1038848,16274,32116,1087238
6981,9,10,cfrontend/Ctyping.v,compcert,1,success,,1,1,0,,309,230,609575,590720,18855,14356,623931
6981,10,10,cfrontend/Ctyping.v,compcert,1,success,,1,1,0,,294,216,625052,609280,15772,15946,640998
7035,1,10,theories/revsnip.v,fourcolor,0,verify_make_failed,rc=2,1,1,0,,1092,,5469867,5415424,54443,118548,5588415
7035,2,10,theories/revsnip.v,fourcolor,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1824,1800,15576262,15491200,85062,164076,15740338
7035,3,10,theories/revsnip.v,fourcolor,0,verify_make_failed,rc=2,1,1,0,,1432,,10370710,10265216,105494,153056,10523766
7035,4,10,theories/revsnip.v,fourcolor,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1824,1800,9426173,9357952,68221,194638,9620811
7035,5,10,theories/revsnip.v,fourcolor,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1824,1800,8459701,8387456,72245,191098,8650799
7035,6,10,theories/revsnip.v,fourcolor,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1825,1800,7116197,7006208,109989,189644,7305841
7035,7,10,theories/revsnip.v,fourcolor,0,verify_make_failed,rc=2,1,1,0,,1193,,3785658,3714560,71098,107908,3893566
7035,8,10,theories/revsnip.v,fourcolor,0,verify_make_failed,rc=2,1,1,0,,1704,,12697185,12613888,83297,142099,12839284
7035,9,10,theories/revsnip.v,fourcolor,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1824,1800,8264099,8173312,90787,161478,8425577
7035,10,10,theories/revsnip.v,fourcolor,0,verify_make_failed,rc=2,1,1,0,,1520,,5293154,5227776,65378,134971,5428125
7181,1,10,backend/Unusedglobproof.v,compcert,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1881,1800,13631935,13551744,80191,169863,13801798
7181,2,10,backend/Unusedglobproof.v,compcert,1,success,,1,1,0,,416,326,613343,593536,19807,29504,642847
7181,3,10,backend/Unusedglobproof.v,compcert,1,success,,1,1,0,,1817,1729,14432750,14370944,61806,176319,14609069
7181,4,10,backend/Unusedglobproof.v,compcert,1,success,,1,1,0,,632,543,2162071,2120576,41495,49746,2211817
7181,5,10,backend/Unusedglobproof.v,compcert,1,success,,1,1,0,,1795,1707,14106865,14048000,58865,160236,14267101
7181,6,10,backend/Unusedglobproof.v,compcert,1,success,,1,1,0,,450,361,813749,798464,15285,33047,846796
7181,7,10,backend/Unusedglobproof.v,compcert,1,success,,1,1,0,,1307,1218,7186372,7140480,45892,110992,7297364
7181,8,10,backend/Unusedglobproof.v,compcert,1,success,,1,1,0,,807,720,4144264,4098304,45960,62099,4206363
7181,9,10,backend/Unusedglobproof.v,compcert,1,success,,1,1,0,,1072,984,4705505,4663040,42465,85690,4791195
7181,10,10,backend/Unusedglobproof.v,compcert,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1880,1800,10704638,10645504,59134,146553,10851191
7308,1,10,flocq/Prop/Double_rounding.v,compcert,1,success,,1,1,0,,150,127,810913,783488,27425,11754,822667
7308,2,10,flocq/Prop/Double_rounding.v,compcert,1,success,,1,1,0,,257,233,778901,760448,18453,20563,799464
7308,3,10,flocq/Prop/Double_rounding.v,compcert,1,success,,1,1,0,,295,272,1241162,1217920,23242,22685,1263847
7308,4,10,flocq/Prop/Double_rounding.v,compcert,1,success,,1,1,0,,109,86,156946,147328,9618,6632,163578
7308,5,10,flocq/Prop/Double_rounding.v,compcert,1,success,,1,1,0,,158,134,455243,442752,12491,10717,465960
7308,6,10,flocq/Prop/Double_rounding.v,compcert,1,success,,1,1,0,,150,128,406341,388992,17349,9994,416335
7308,7,10,flocq/Prop/Double_rounding.v,compcert,1,success,,1,1,0,,64,40,75931,71168,4763,2322,78253
7308,8,10,flocq/Prop/Double_rounding.v,compcert,1,success,,1,1,0,,468,445,1245828,1223552,22276,45826,1291654
7308,9,10,flocq/Prop/Double_rounding.v,compcert,1,success,,1,1,0,,63,39,93778,86272,7506,2705,96483
7308,10,10,flocq/Prop/Double_rounding.v,compcert,1,success,,1,1,0,,109,85,347763,336256,11507,7324,355087
7427,1,10,ZAux.v,poltac,1,success,,1,1,0,,72,62,53244,50304,2940,5675,58919
7427,2,10,ZAux.v,poltac,1,success,,1,1,0,,48,38,32449,30080,2369,3430,35879
7427,3,10,ZAux.v,poltac,1,success,,1,1,0,,37,27,28466,26368,2098,2434,30900
7427,4,10,ZAux.v,poltac,1,success,,1,1,0,,35,25,25475,23552,1923,2266,27741
7427,5,10,ZAux.v,poltac,1,success,,1,1,0,,44,33,53665,50176,3489,2435,56100
7427,6,10,ZAux.v,poltac,1,success,,1,1,0,,29,19,23704,21120,2584,1545,25249
7427,7,10,ZAux.v,poltac,1,success,,1,1,0,,58,48,43122,40320,2802,4348,47470
7427,8,10,ZAux.v,poltac,1,success,,1,1,0,,45,34,57393,54272,3121,2722,60115
7427,9,10,ZAux.v,poltac,1,success,,1,1,0,,28,18,20902,18048,2854,1208,22110
7427,10,10,ZAux.v,poltac,1,success,,1,1,0,,30,19,29549,26496,3053,1407,30956
7651,1,10,x86/SelectLongproof.v,compcert,1,success,,1,1,0,,588,487,2981515,2941184,40331,39979,3021494
7651,2,10,x86/SelectLongproof.v,compcert,1,success,,1,1,0,,360,259,1121210,1084288,36922,21498,1142708
7651,3,10,x86/SelectLongproof.v,compcert,1,success,,1,1,0,,890,788,4001735,3956864,44871,86092,4087827
7651,4,10,x86/SelectLongproof.v,compcert,1,success,,1,1,0,,520,418,3818557,3761920,56637,35392,3853949
7651,5,10,x86/SelectLongproof.v,compcert,1,success,,1,1,0,,555,453,2009289,1970432,38857,46044,2055333
7651,6,10,x86/SelectLongproof.v,compcert,1,success,,1,1,0,,399,298,1849810,1808384,41426,27928,1877738
7651,7,10,x86/SelectLongproof.v,compcert,1,success,,1,1,0,,590,489,2719052,2655616,63436,46580,2765632
7651,8,10,x86/SelectLongproof.v,compcert,1,success,,1,1,0,,569,467,3315633,3256320,59313,39038,3354671
7651,9,10,x86/SelectLongproof.v,compcert,1,success,,1,1,0,,1090,988,8718458,8652288,66170,89510,8807968
7651,10,10,x86/SelectLongproof.v,compcert,1,success,,1,1,0,,396,294,1992050,1940352,51698,26435,2018485
7744,1,10,backend/CSEdomain.v,compcert,1,success,,1,1,0,,159,72,120542,113920,6622,3453,123995
7744,2,10,backend/CSEdomain.v,compcert,1,success,,1,1,0,,162,76,94396,89344,5052,4455,98851
7744,3,10,backend/CSEdomain.v,compcert,1,success,,1,1,0,,138,52,71804,66048,5756,2831,74635
7744,4,10,backend/CSEdomain.v,compcert,1,success,,1,1,0,,126,40,35080,33280,1800,1754,36834
7744,5,10,backend/CSEdomain.v,compcert,1,success,,1,1,0,,182,96,126719,118656,8063,5995,132714
7744,6,10,backend/CSEdomain.v,compcert,1,success,,1,1,0,,182,96,172944,164864,8080,7107,180051
7744,7,10,backend/CSEdomain.v,compcert,1,success,,1,1,0,,148,62,119051,113280,5771,3734,122785
7744,8,10,backend/CSEdomain.v,compcert,1,success,,1,1,0,,223,136,284608,273920,10688,12075,296683
7744,9,10,backend/CSEdomain.v,compcert,1,success,,1,1,0,,191,105,179149,170368,8781,7999,187148
7744,10,10,backend/CSEdomain.v,compcert,1,success,,1,1,0,,271,185,647144,632576,14568,14900,662044
7765,1,10,theories/Term.v,buchberger,1,success,,1,1,0,,230,218,742576,726272,16304,18531,761107
7765,2,10,theories/Term.v,buchberger,1,success,,1,1,0,,144,132,348654,337536,11118,12329,360983
7765,3,10,theories/Term.v,buchberger,1,success,,1,1,0,,309,297,1049733,1030400,19333,30813,1080546
7765,4,10,theories/Term.v,buchberger,1,success,,1,1,0,,57,45,214974,204544,10430,3824,218798
7765,5,10,theories/Term.v,buchberger,1,success,,1,1,0,,134,123,435471,422912,12559,11954,447425
7765,6,10,theories/Term.v,buchberger,1,success,,1,1,0,,125,112,209411,200704,8707,12796,222207
7765,7,10,theories/Term.v,buchberger,1,success,,1,1,0,,119,108,260827,250752,10075,12601,273428
7765,8,10,theories/Term.v,buchberger,1,success,,1,1,0,,94,82,406757,389248,17509,8065,414822
7765,9,10,theories/Term.v,buchberger,1,success,,1,1,0,,247,235,595427,582528,12899,27569,622996
7765,10,10,theories/Term.v,buchberger,1,success,,1,1,0,,122,110,521030,506624,14406,10628,531658
7851,1,10,lib/Integers.v,compcert,1,success,,1,1,0,,101,65,271618,257664,13954,5104,276722
7851,2,10,lib/Integers.v,compcert,1,success,,1,1,0,,94,58,99408,93312,6096,4542,103950
7851,3,10,lib/Integers.v,compcert,1,success,,1,1,0,,85,49,131455,122368,9087,4046,135501
7851,4,10,lib/Integers.v,compcert,1,success,,1,1,0,,85,49,104098,97792,6306,3405,107503
7851,5,10,lib/Integers.v,compcert,1,success,,1,1,0,,84,48,124919,116864,8055,3529,128448
7851,6,10,lib/Integers.v,compcert,1,success,,1,1,0,,89,52,104280,99328,4952,3691,107971
7851,7,10,lib/Integers.v,compcert,1,success,,1,1,0,,82,46,155414,146688,8726,3160,158574
7851,8,10,lib/Integers.v,compcert,1,success,,1,1,0,,83,46,160730,147712,13018,3415,164145
7851,9,10,lib/Integers.v,compcert,1,success,,1,1,0,,99,62,216963,205312,11651,4575,221538
7851,10,10,lib/Integers.v,compcert,1,success,,1,1,0,,104,68,171724,162432,9292,5549,177273
7888,1,10,common/Memdata.v,compcert,1,success,,1,1,0,,371,321,2388583,2365696,22887,28544,2417127
7888,2,10,common/Memdata.v,compcert,1,success,,1,1,0,,231,181,710961,698368,12593,17714,728675
7888,3,10,common/Memdata.v,compcert,1,success,,1,1,0,,122,72,157209,149888,7321,6058,163267
7888,4,10,common/Memdata.v,compcert,1,success,,1,1,0,,127,77,203462,195200,8262,6278,209740
7888,5,10,common/Memdata.v,compcert,1,success,,1,1,0,,182,132,845830,821888,23942,11425,857255
7888,6,10,common/Memdata.v,compcert,1,success,,1,1,0,,162,112,534019,519552,14467,9616,543635
7888,7,10,common/Memdata.v,compcert,1,success,,1,1,0,,268,218,1407917,1381760,26157,21359,1429276
7888,8,10,common/Memdata.v,compcert,1,success,,1,1,0,,166,116,469523,449664,19859,10515,480038
7888,9,10,common/Memdata.v,compcert,1,success,,1,1,0,,237,187,994930,976128,18802,15887,1010817
7888,10,10,common/Memdata.v,compcert,1,success,,1,1,0,,125,76,168689,159744,8945,6119,174808
8361,1,10,theories/wmso.v,reglang,1,success,,1,1,0,,50,28,37765,34048,3717,1728,39493
8361,2,10,theories/wmso.v,reglang,1,success,,1,1,0,,48,24,40040,37120,2920,1348,41388
8361,3,10,theories/wmso.v,reglang,1,success,,1,1,0,,61,38,62549,56832,5717,1960,64509
8361,4,10,theories/wmso.v,reglang,1,success,,1,1,0,,49,27,51441,42880,8561,1386,52827
8361,5,10,theories/wmso.v,reglang,1,success,,1,1,0,,51,29,45606,39040,6566,1763,47369
8361,6,10,theories/wmso.v,reglang,1,success,,1,1,0,,104,81,122111,116992,5119,5008,127119
8361,7,10,theories/wmso.v,reglang,1,success,,1,1,0,,210,188,397568,385408,12160,13749,411317
8361,8,10,theories/wmso.v,reglang,1,success,,1,1,0,,91,68,116986,107392,9594,4990,121976
8361,9,10,theories/wmso.v,reglang,1,success,,1,1,0,,104,81,164915,156416,8499,6571,171486
8361,10,10,theories/wmso.v,reglang,1,success,,1,1,0,,55,33,42606,38528,4078,1288,43894
8485,1,10,theories/Buch.v,buchberger,1,success,,1,1,0,,418,389,3421313,3366912,54401,36150,3457463
8485,2,10,theories/Buch.v,buchberger,1,success,,1,1,0,,493,464,2809440,2759552,49888,43319,2852759
8485,3,10,theories/Buch.v,buchberger,1,success,,1,1,0,,457,428,3618741,3571200,47541,41670,3660411
8485,4,10,theories/Buch.v,buchberger,1,success,,1,1,0,,407,378,2618640,2574976,43664,34536,2653176
8485,5,10,theories/Buch.v,buchberger,0,verify_make_failed,rc=2,1,1,0,,804,,4616688,4551424,65264,73238,4689926
8485,6,10,theories/Buch.v,buchberger,1,success,,1,1,0,,792,763,7056244,6985728,70516,70172,7126416
8485,7,10,theories/Buch.v,buchberger,1,success,,1,1,0,,1246,1216,12910513,12801280,109233,107803,13018316
8485,8,10,theories/Buch.v,buchberger,1,success,,1,1,0,,1044,1014,8578866,8496384,82482,86341,8665207
8485,9,10,theories/Buch.v,buchberger,1,success,,1,1,0,,1047,1017,7667810,7576960,90850,89893,7757703
8485,10,10,theories/Buch.v,buchberger,1,success,,1,1,0,,574,544,2302362,2263808,38554,44932,2347294
8491,1,10,theories/DivTerm.v,buchberger,1,success,,1,1,0,,97,85,225555,217088,8467,7877,233432
8491,2,10,theories/DivTerm.v,buchberger,1,success,,1,1,0,,96,83,305614,292096,13518,7480,313094
8491,3,10,theories/DivTerm.v,buchberger,1,success,,1,1,0,,61,48,194423,183424,10999,4269,198692
8491,4,10,theories/DivTerm.v,buchberger,1,success,,1,1,0,,86,74,336904,325504,11400,6630,343534
8491,5,10,theories/DivTerm.v,buchberger,1,success,,1,1,0,,82,69,296951,284416,12535,5824,302775
8491,6,10,theories/DivTerm.v,buchberger,1,success,,1,1,0,,76,63,366721,354816,11905,5108,371829
8491,7,10,theories/DivTerm.v,buchberger,1,success,,1,1,0,,97,85,359687,346496,13191,7568,367255
8491,8,10,theories/DivTerm.v,buchberger,1,success,,1,1,0,,116,104,739615,719360,20255,8125,747740
8491,9,10,theories/DivTerm.v,buchberger,1,success,,1,1,0,,94,82,307048,294400,12648,7431,314479
8491,10,10,theories/DivTerm.v,buchberger,1,success,,1,1,0,,79,67,242646,230912,11734,6041,248687
8768,1,10,theories/realprop.v,fourcolor,1,success,,1,1,0,,181,168,780093,751616,28477,14866,794959
8768,2,10,theories/realprop.v,fourcolor,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1807,1800,15891028,15830912,60116,112437,16003465
8768,3,10,theories/realprop.v,fourcolor,1,success,,1,1,0,,138,124,187406,171392,16014,11783,199189
8768,4,10,theories/realprop.v,fourcolor,1,success,,1,1,0,,139,125,172007,161408,10599,11524,183531
8768,5,10,theories/realprop.v,fourcolor,1,success,,1,1,0,,84,70,126226,115712,10514,6139,132365
8768,6,10,theories/realprop.v,fourcolor,1,success,,1,1,0,,183,170,409372,383744,25628,15449,424821
8768,7,10,theories/realprop.v,fourcolor,1,success,,1,1,0,,179,165,224069,213504,10565,16071,240140
8768,8,10,theories/realprop.v,fourcolor,1,success,,1,1,0,,120,106,199117,189696,9421,9062,208179
8768,9,10,theories/realprop.v,fourcolor,1,success,,1,1,0,,267,253,601002,586880,14122,21993,622995
8768,10,10,theories/realprop.v,fourcolor,1,success,,1,1,0,,136,123,198740,184960,13780,11373,210113
8774,1,10,RAux.v,poltac,1,success,,1,1,0,,38,28,40170,37504,2666,1972,42142
8774,2,10,RAux.v,poltac,1,success,,1,1,0,,30,19,21510,19840,1670,1809,23319
8774,1,1,RAux.v,poltac,1,success,,1,1,0,,39,38,20854,19200,1654,1191,22045
8774,4,10,RAux.v,poltac,1,success,,1,1,0,,25,15,19649,17920,1729,1089,20738
8774,5,10,RAux.v,poltac,1,success,,1,1,0,,26,15,24591,22528,2063,964,25555
8774,6,10,RAux.v,poltac,1,success,,1,1,0,,29,19,25218,23296,1922,1159,26377
8774,7,10,RAux.v,poltac,1,success,,1,1,0,,25,14,20520,18560,1960,985,21505
8774,8,10,RAux.v,poltac,1,success,,1,1,0,,37,27,27963,24960,3003,2345,30308
8774,9,10,RAux.v,poltac,1,success,,1,1,0,,36,25,30113,28288,1825,2180,32293
8774,10,10,RAux.v,poltac,1,success,,1,1,0,,37,27,35721,33920,1801,2303,38024
8825,1,10,flocq/IEEE754/BinarySingleNaN.v,compcert,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1823,1800,22035817,21948160,87657,158809,22194626
8825,2,10,flocq/IEEE754/BinarySingleNaN.v,compcert,1,success,,1,1,0,,913,885,3781879,3734400,47479,83073,3864952
8825,3,10,flocq/IEEE754/BinarySingleNaN.v,compcert,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1823,1800,14273848,14186112,87736,136516,14410364
8825,4,10,flocq/IEEE754/BinarySingleNaN.v,compcert,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1823,1800,16903127,16793856,109271,136163,17039290
8825,5,10,flocq/IEEE754/BinarySingleNaN.v,compcert,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1823,1800,8502472,8430464,72008,135013,8637485
8825,6,10,flocq/IEEE754/BinarySingleNaN.v,compcert,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1823,1800,12366953,12302464,64489,128848,12495801
8825,7,10,flocq/IEEE754/BinarySingleNaN.v,compcert,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1823,1800,16103006,16032384,70622,142377,16245383
8825,8,10,flocq/IEEE754/BinarySingleNaN.v,compcert,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1823,1800,16928111,16845440,82671,146673,17074784
8825,9,10,flocq/IEEE754/BinarySingleNaN.v,compcert,0,verify_make_failed,rc=2,1,1,0,,784,,8143111,8092672,50439,71611,8214722
8825,10,10,flocq/IEEE754/BinarySingleNaN.v,compcert,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1823,1800,16761889,16697600,64289,141347,16903236
8941,1,10,lib/Parmov.v,compcert,1,success,,1,1,0,,40,28,49698,46336,3362,1806,51504
8941,2,10,lib/Parmov.v,compcert,1,success,,1,1,0,,82,70,91749,87296,4453,5180,96929
8941,3,10,lib/Parmov.v,compcert,1,success,,1,1,0,,146,134,245317,237184,8133,10512,255829
8941,4,10,lib/Parmov.v,compcert,1,success,,1,1,0,,60,48,57741,54016,3725,3892,61633
8941,5,10,lib/Parmov.v,compcert,1,success,,1,1,0,,86,73,97743,92416,5327,6516,104259
8941,6,10,lib/Parmov.v,compcert,1,success,,1,1,0,,54,42,61309,55168,6141,2859,64168
8941,7,10,lib/Parmov.v,compcert,1,success,,1,1,0,,69,56,112715,106880,5835,3792,116507
8941,8,10,lib/Parmov.v,compcert,1,success,,1,1,0,,68,56,78959,76032,2927,3862,82821
8941,9,10,lib/Parmov.v,compcert,1,success,,1,1,0,,90,78,76687,72064,4623,6791,83478
8941,10,10,lib/Parmov.v,compcert,1,success,,1,1,0,,44,31,53279,50176,3103,2005,55284
8966,1,10,flocq/IEEE754/BinarySingleNaN.v,compcert,1,success,,1,1,0,,51,24,22131,19840,2291,1426,23557
8966,2,10,flocq/IEEE754/BinarySingleNaN.v,compcert,1,success,,1,1,0,,53,25,23902,22272,1630,1486,25388
8966,3,10,flocq/IEEE754/BinarySingleNaN.v,compcert,1,success,,1,1,0,,53,25,19477,18816,661,1639,21116
8966,4,10,flocq/IEEE754/BinarySingleNaN.v,compcert,1,success,,1,1,0,,50,23,23118,21504,1614,1347,24465
8966,5,10,flocq/IEEE754/BinarySingleNaN.v,compcert,1,success,,1,1,0,,61,34,28869,27136,1733,2485,31354
8966,6,10,flocq/IEEE754/BinarySingleNaN.v,compcert,1,success,,1,1,0,,51,24,23132,21504,1628,1248,24380
8966,7,10,flocq/IEEE754/BinarySingleNaN.v,compcert,1,success,,1,1,0,,54,28,24463,22400,2063,1700,26163
8966,8,10,flocq/IEEE754/BinarySingleNaN.v,compcert,1,success,,1,1,0,,50,23,18953,17280,1673,1281,20234
8966,9,10,flocq/IEEE754/BinarySingleNaN.v,compcert,1,success,,1,1,0,,56,28,24971,24192,779,1787,26758
8966,10,10,flocq/IEEE754/BinarySingleNaN.v,compcert,1,success,,1,1,0,,51,23,23995,22272,1723,1422,25417
9120,1,10,flocq/Core/Generic_fmt.v,compcert,1,success,,1,1,0,,165,148,425529,410240,15289,13761,439290
9120,2,10,flocq/Core/Generic_fmt.v,compcert,1,success,,1,1,0,,195,179,685340,671104,14236,17054,702394
9120,3,10,flocq/Core/Generic_fmt.v,compcert,1,success,,1,1,0,,177,161,591879,576896,14983,14974,606853
9120,4,10,flocq/Core/Generic_fmt.v,compcert,1,success,,1,1,0,,88,71,104373,97536,6837,7050,111423
9120,5,10,flocq/Core/Generic_fmt.v,compcert,1,success,,1,1,0,,129,113,275799,265472,10327,9530,285329
9120,6,10,flocq/Core/Generic_fmt.v,compcert,1,success,,1,1,0,,111,95,269665,258944,10721,9761,279426
9120,7,10,flocq/Core/Generic_fmt.v,compcert,1,success,,1,1,0,,216,201,993929,971392,22537,18694,1012623
9120,8,10,flocq/Core/Generic_fmt.v,compcert,1,success,,1,1,0,,123,107,321908,309504,12404,10943,332851
9120,9,10,flocq/Core/Generic_fmt.v,compcert,1,success,,1,1,0,,99,82,153359,140416,12943,7172,160531
9120,10,10,flocq/Core/Generic_fmt.v,compcert,1,success,,1,1,0,,74,58,110430,104448,5982,4755,115185
9353,1,10,cfrontend/SimplExprspec.v,compcert,1,success,,1,1,0,,285,202,1091274,1064192,27082,14748,1106022
9353,2,10,cfrontend/SimplExprspec.v,compcert,1,success,,1,1,0,,241,159,324617,314240,10377,11153,335770
9353,3,10,cfrontend/SimplExprspec.v,compcert,1,success,,1,1,0,,248,164,253570,239744,13826,14400,267970
9353,4,10,cfrontend/SimplExprspec.v,compcert,1,success,,1,1,0,,187,104,210288,199424,10864,7658,217946
9353,5,10,cfrontend/SimplExprspec.v,compcert,1,success,,1,1,0,,217,134,442613,424320,18293,9990,452603
9353,6,10,cfrontend/SimplExprspec.v,compcert,1,success,,1,1,0,,208,126,219389,203776,15613,7835,227224
9353,7,10,cfrontend/SimplExprspec.v,compcert,1,success,,1,1,0,,217,135,352748,337152,15596,10586,363334
9353,8,10,cfrontend/SimplExprspec.v,compcert,1,success,,1,1,0,,228,145,421608,406272,15336,10404,432012
9353,9,10,cfrontend/SimplExprspec.v,compcert,1,success,,1,1,0,,184,101,132777,125952,6825,6583,139360
9353,10,10,cfrontend/SimplExprspec.v,compcert,1,success,,1,1,0,,224,139,426411,411264,15147,10859,437270
9387,1,10,lib/Integers.v,compcert,1,success,,1,1,0,,78,42,93540,87040,6500,2793,96333
9387,2,10,lib/Integers.v,compcert,1,success,,1,1,0,,68,32,56641,52480,4161,1825,58466
9387,3,10,lib/Integers.v,compcert,1,success,,1,1,0,,80,44,85535,76032,9503,3047,88582
9387,4,10,lib/Integers.v,compcert,1,success,,1,1,0,,74,39,53889,47872,6017,2702,56591
9387,5,10,lib/Integers.v,compcert,1,success,,1,1,0,,73,37,63296,59776,3520,2296,65592
9387,6,10,lib/Integers.v,compcert,1,success,,1,1,0,,68,33,51465,47616,3849,1862,53327
9387,7,10,lib/Integers.v,compcert,1,success,,1,1,0,,73,37,76884,70912,5972,2310,79194
9387,8,10,lib/Integers.v,compcert,1,success,,1,1,0,,82,47,107534,101632,5902,2882,110416
9387,9,10,lib/Integers.v,compcert,1,success,,1,1,0,,65,29,42587,38400,4187,1326,43913
9387,10,10,lib/Integers.v,compcert,1,success,,1,1,0,,81,45,120966,114176,6790,2698,123664
9923,1,10,flocq/Core/Generic_fmt.v,compcert,1,success,,1,1,0,,217,201,499349,490240,9109,19470,518819
9923,2,10,flocq/Core/Generic_fmt.v,compcert,1,success,,1,1,0,,231,215,619919,606720,13199,20657,640576
9923,3,10,flocq/Core/Generic_fmt.v,compcert,1,success,,1,1,0,,279,262,1103567,1084544,19023,25999,1129566
9923,4,10,flocq/Core/Generic_fmt.v,compcert,1,success,,1,1,0,,250,233,546672,537984,8688,23736,570408
9923,5,10,flocq/Core/Generic_fmt.v,compcert,1,success,,1,1,0,,257,240,663416,647936,15480,25867,689283
9923,6,10,flocq/Core/Generic_fmt.v,compcert,1,success,,1,1,0,,211,193,528752,518016,10736,18862,547614
9923,7,10,flocq/Core/Generic_fmt.v,compcert,1,success,,1,1,0,,206,190,402983,392704,10279,19843,422826
9923,8,10,flocq/Core/Generic_fmt.v,compcert,1,success,,1,1,0,,229,212,649390,639360,10030,18730,668120
9923,1,1,flocq/Core/Generic_fmt.v,compcert,1,success,,1,1,0,,186,178,460049,447104,12945,15671,475720
9923,10,10,flocq/Core/Generic_fmt.v,compcert,1,success,,1,1,0,,347,330,1113332,1096320,17012,32460,1145792
10115,1,10,x86/Asmgenproof.v,compcert,1,success,,1,1,0,,150,48,58324,53376,4948,2475,60799
10115,2,10,x86/Asmgenproof.v,compcert,1,success,,1,1,0,,170,67,53604,49792,3812,4351,57955
10115,3,10,x86/Asmgenproof.v,compcert,1,success,,1,1,0,,161,57,56237,51968,4269,3475,59712
10115,4,10,x86/Asmgenproof.v,compcert,1,success,,1,1,0,,145,42,46710,43392,3318,1789,48499
10115,5,10,x86/Asmgenproof.v,compcert,1,success,,1,1,0,,154,50,57217,52608,4609,2437,59654
10115,6,10,x86/Asmgenproof.v,compcert,1,success,,1,1,0,,158,54,62513,58112,4401,3149,65662
10115,7,10,x86/Asmgenproof.v,compcert,1,success,,1,1,0,,186,82,94662,88192,6470,6363,101025
10115,8,10,x86/Asmgenproof.v,compcert,1,success,,1,1,0,,157,54,63297,56576,6721,2915,66212
10115,9,10,x86/Asmgenproof.v,compcert,1,success,,1,1,0,,157,53,74314,68736,5578,2710,77024
10115,10,10,x86/Asmgenproof.v,compcert,1,success,,1,1,0,,149,46,57919,54528,3391,2123,60042
10252,1,10,theories/cfcolor.v,fourcolor,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1823,1800,28697471,28589952,107519,119493,28816964
10252,2,10,theories/cfcolor.v,fourcolor,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1824,1800,13433563,13391232,42331,159409,13592972
10252,3,10,theories/cfcolor.v,fourcolor,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1823,1800,18636347,18573184,63163,134491,18770838
